purchase_date,purchase_month,item_name,item_price,顧客名,かな,地域,メールアドレス,登録日
2019-05-22 23:30:15,201905,商品E,500.0,梅津淳子,うめづ あつこ,H市,umedu_atsuko@example.com,2017-01-08 00:00:00
2019-03-15 15:13:59,201903,商品X,2400.0,熊倉綾,くまくら あや,H市,kumakura_aya@example.com,2017-07-15 00:00:00
2019-05-28 00:52:09,201905,商品B,200.0,根本博明,ねもと ひろあき,E市,nemoto_hiroaki@example.com,2017-07-02 00:00:00
2019-06-13 08:41:57,201906,商品U,2100.0,田畑正敏,たばた まさとし,A市,tabata_masatoshi@example.com,2018-02-06 00:00:00
2019-05-25 11:11:04,201905,商品F,600.0,亀井一徳,かめい いっとく,A市,kamei_ittoku@example.com,2017-03-04 00:00:00
2019-07-24 20:52:52,201907,商品V,2200.0,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-06 00:00:00
2019-03-05 21:03:33,201903,商品S,1900.0,戸塚美幸,とづか みゆき,H市,toduka_miyuki@example.com,2017-01-30 00:00:00
2019-04-07 12:56:29,201904,商品U,2100.0,徳重優,とくしげ ゆう,B市,tokushige_yuu@example.com,2017-01-05 00:00:00
2019-07-29 09:57:03,201907,商品S,1900.0,杉下悟志,すぎした さとし,E市,sugishita_satoshi@example.com,2018-02-17 00:00:00
2019-07-09 12:20:08,201907,商品S,1900.0,谷本愛梨,たにもと あいり,C市,tanimoto_airi@example.com,2018-06-25 00:00:00
2019-07-26 20:35:45,201907,商品D,400.0,岡村希,おかむら のぞみ,H市,okamura_nozomi@example.com,2018-05-19 00:00:00
2019-02-11 03:37:38,201902,商品T,2000.0,石崎幸子,いしざき さちこ,F市,ishizaki_sachiko@example.com,2017-06-12 00:00:00
2019-06-26 17:47:47,201906,商品G,700.0,八木雅彦,やぎ まさひこ,B市,yagi_masahiko@example.com,2017-04-18 00:00:00
2019-04-27 19:09:22,201904,商品Q,1700.0,石田佑,いしだ たすく,E市,ishida_tasuku@example.com,2018-05-12 00:00:00
2019-07-28 07:55:39,201907,商品A,100.0,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25 00:00:00
2019-06-26 21:08:46,201906,商品F,600.0,根岸莉央,ねぎし りお,G市,negishi_rio@example.com,2018-06-29 00:00:00
2019-06-01 21:13:53,201906,商品L,1200.0,星野美嘉,ほしの みか,G市,hoshino_mika1@example.com,2018-03-29 00:00:00
2019-01-16 03:37:36,201901,商品S,1900.0,相川良介,あいかわ りょうすけ,B市,aikawa_ryousuke@example.com,2017-07-03 00:00:00
2019-06-26 04:19:23,201906,商品M,1300.0,米沢仁晶,よねざわ ひろあき,F市,yonezawa_hiroaki@example.com,2018-07-09 00:00:00
2019-02-01 08:50:08,201902,商品X,2400.0,島本研二,しまもと けんじ,H市,shimamoto_kenji@example.com,2018-03-24 00:00:00
2019-01-03 08:14:07,201901,商品X,2400.0,新谷智花,あらや ともか,F市,araya_tomoka@example.com,2017-02-14 00:00:00
2019-01-06 19:25:47,201901,商品B,200.0,石田花,いしだ はな,C市,ishida_hana@example.com,2017-05-17 00:00:00
2019-06-23 11:46:16,201906,商品F,600.0,松居満,まつい みつる,A市,matsui_mitsuru@example.com,2018-03-04 00:00:00
2019-07-03 02:12:42,201907,商品D,400.0,さだ千佳子,さだ ちかこ,H市,sada_chikako@example.com,2017-07-01 00:00:00
2019-01-09 13:57:58,201901,商品E,500.0,谷本愛梨,たにもと あいり,C市,tanimoto_airi@example.com,2018-06-25 00:00:00
2019-06-22 22:22:19,201906,商品S,1900.0,熊倉明日,くまくら めいび,G市,kumakura_meibi@example.com,2018-05-07 00:00:00
2019-03-16 22:24:40,201903,商品F,600.0,矢部惇,やべ じゅん,A市,yabe_jun@example.com,2018-05-20 00:00:00
2019-03-22 14:22:07,201903,商品Y,2500.0,さだ千佳子,さだ ちかこ,H市,sada_chikako@example.com,2017-07-01 00:00:00
2019-01-20 18:13:33,201901,商品V,2200.0,杉下悟志,すぎした さとし,E市,sugishita_satoshi@example.com,2018-02-17 00:00:00
2019-02-05 19:26:45,201902,商品U,2100.0,水野メイサ,みずの めいさ,D市,mizuno_meisa@example.com,2017-07-30 00:00:00
2019-04-16 04:29:35,201904,商品W,2300.0,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-03-19 16:33:07,201903,商品J,1000.0,沖遥,おき はるか,B市,oki_haruka@example.com,2018-07-21 00:00:00
2019-02-15 14:20:15,201902,商品J,1000.0,荻野愛菜,おぎの あいな,B市,ogino_aina@example.com,2018-01-09 00:00:00
2019-05-04 18:39:29,201905,商品L,1200.0,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08 00:00:00
2019-02-09 20:28:42,201902,商品O,1500.0,東光博,ひがし みつひろ,A市,higashi_mitsuhiro@example.com,2018-02-06 00:00:00
2019-01-22 10:07:53,201901,商品I,900.0,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25 00:00:00
2019-03-10 21:55:38,201903,商品K,1100.0,石崎幸子,いしざき さちこ,F市,ishizaki_sachiko@example.com,2017-06-12 00:00:00
2019-05-28 04:03:37,201905,商品E,500.0,荻野愛,おぎの あい,F市,ogino_ai@example.com,2017-05-19 00:00:00
2019-04-20 06:26:48,201904,商品J,1000.0,清水裕次郎,しみず ゆうじろう,C市,shimizu_yuujirou@example.com,2018-03-09 00:00:00
2019-01-16 16:51:01,201901,商品Y,2500.0,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-10 00:00:00
2019-02-10 06:19:38,201902,商品Q,1700.0,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-05-17 01:05:39,201905,商品M,1300.0,榎本薫,えのもと かおる,C市,enomoto_kaoru@example.com,2017-06-17 00:00:00
2019-07-14 16:47:41,201907,商品N,1400.0,五十嵐春樹,いがらし はるき,F市,igarashi_haruki@example.com,2017-01-06 00:00:00
2019-02-25 03:45:30,201902,商品C,300.0,青山鉄洋,あおやま てつひろ,C市,aoyama_tetsuhiro@example.com,2017-01-07 00:00:00
2019-01-14 03:40:44,201901,商品V,2200.0,矢沢恵梨香,やざわ えりか,G市,yazawa_erika@example.com,2018-03-24 00:00:00
2019-02-27 15:43:55,201902,商品D,400.0,尾形小雁,おがた こがん,B市,ogata_kogan@example.com,2017-03-15 00:00:00
2019-04-27 02:50:16,201904,商品A,100.0,林勇,はやし ゆう,C市,hayashi_yuu@example.com,2018-07-28 00:00:00
2019-01-11 18:34:17,201901,商品R,1800.0,大地礼子,おおち れいこ,E市,oochi_reiko@example.com,2017-05-09 00:00:00
2019-02-19 04:38:17,201902,商品N,1400.0,小平陽子,こひら ようこ,B市,kohira_youko@example.com,2018-01-21 00:00:00
2019-03-09 22:29:14,201903,商品A,100.0,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-02-23 01:20:32,201902,商品C,300.0,深井菜々美,ふかい ななみ,C市,fukai_nanami@example.com,2017-01-26 00:00:00
2019-01-15 17:29:27,201901,商品O,1500.0,平賀一哉,ひらが かずや,B市,hiraga_kazuya@example.com,2017-05-23 00:00:00
2019-07-31 23:05:47,201907,商品L,1200.0,日比野徹,ひびの とおる,C市,hibino_tohru@example.com,2018-02-22 00:00:00
2019-01-26 20:41:21,201901,商品M,1300.0,井村俊二,いむら しゅんじ,D市,imura_shunji@example.com,2017-04-14 00:00:00
2019-02-02 04:01:43,201902,商品C,300.0,荻野愛菜,おぎの あいな,B市,ogino_aina@example.com,2018-01-09 00:00:00
2019-04-22 11:43:09,201904,商品O,1500.0,荻野愛,おぎの あい,F市,ogino_ai@example.com,2017-05-19 00:00:00
2019-02-21 04:36:36,201902,商品S,1900.0,田辺きみまろ,たなべ きみまろ,C市,tanabe_kimimaro@example.com,2017-02-12 00:00:00
2019-06-21 00:01:21,201906,商品A,100.0,小栗正義,おぐり まさよし,G市,oguri_masayoshi@example.com,2017-07-05 00:00:00
2019-03-12 03:30:33,201903,商品F,600.0,森岡季衣,もりおか としえ,H市,morioka_toshie@example.com,2017-01-30 00:00:00
2019-07-11 00:52:19,201907,商品P,1600.0,深沢ひろ子,ふかざわ ひろこ,C市,fukazawa_hiroko@example.com,2018-03-17 00:00:00
2019-07-30 17:38:54,201907,商品B,200.0,横田遥,よこた はるか,H市,yokota_haruka@example.com,2018-02-24 00:00:00
2019-07-14 17:29:52,201907,商品O,1500.0,高梨結衣,たかなし ゆい,C市,takanashi_yui@example.com,2018-05-21 00:00:00
2019-02-22 15:01:52,201902,商品S,1900.0,浜田未華子,はまだ みかこ,H市,hamada_mikako@example.com,2018-05-22 00:00:00
2019-05-06 22:14:04,201905,商品M,1300.0,白井俊二,しらい しゅんじ,H市,shirai_shunji@example.com,2018-05-24 00:00:00
2019-05-29 09:26:20,201905,商品R,1800.0,尾形小雁,おがた こがん,B市,ogata_kogan@example.com,2017-03-15 00:00:00
2019-06-17 05:35:56,201906,商品V,2200.0,小平陽子,こひら ようこ,B市,kohira_youko@example.com,2018-01-21 00:00:00
2019-07-08 05:07:05,201907,商品S,1900.0,相原ひとり,あいはら ひとり,H市,aihara_hitori@example.com,2018-06-11 00:00:00
2019-06-18 21:34:20,201906,商品O,1500.0,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-03-11 01:50:21,201903,商品U,2100.0,鳥居広司,とりい こうじ,B市,torii_kouji@example.com,2018-03-08 00:00:00
2019-04-12 13:30:31,201904,商品R,1800.0,小町瞬,こまち しゅん,D市,komachi_shun@example.com,2018-07-22 00:00:00
2019-01-19 08:20:40,201901,商品E,500.0,岡田敏也,おかだ としや,E市,okada_toshiya@example.com,2017-02-18 00:00:00
2019-05-30 05:59:27,201905,商品N,1400.0,唐沢涼,からさわ りょう,H市,karasawa_ryou@example.com,2018-02-27 00:00:00
2019-03-09 08:36:41,201903,商品F,600.0,東光博,ひがし みつひろ,A市,higashi_mitsuhiro@example.com,2018-02-06 00:00:00
2019-05-02 03:54:03,201905,商品L,1200.0,本多フミヤ,ほんだ ふみや,F市,honnda_fumiya@example.com,2017-05-23 00:00:00
2019-04-02 13:46:44,201904,商品P,1600.0,西島知世,にしじま ちせ,A市,nishijima_chise@example.com,2018-03-11 00:00:00
2019-01-11 21:07:21,201901,商品S,1900.0,井川真悠子,いがわ まゆこ,F市,igawa_mayuko@example.com,2017-03-04 00:00:00
2019-03-07 00:47:26,201903,商品D,400.0,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05 00:00:00
2019-07-04 04:11:48,201907,商品W,2300.0,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-01-04 14:34:29,201901,商品B,200.0,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-05-25 05:46:54,201905,商品F,600.0,鈴木一哉,すずき かずや,C市,suzuki_kazuya@example.com,2017-04-09 00:00:00
2019-01-19 07:03:14,201901,商品O,1500.0,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-04-05 05:12:56,201904,商品F,600.0,井川真悠子,いがわ まゆこ,F市,igawa_mayuko@example.com,2017-03-04 00:00:00
2019-07-20 08:36:45,201907,商品C,300.0,石野仁,いしの じん,E市,ishino_jin@example.com,2017-04-07 00:00:00
2019-06-12 00:55:59,201906,商品P,1600.0,榎本薫,えのもと かおる,C市,enomoto_kaoru@example.com,2017-06-17 00:00:00
2019-04-13 19:40:57,201904,商品Y,2500.0,田畑正敏,たばた まさとし,A市,tabata_masatoshi@example.com,2018-02-06 00:00:00
2019-05-14 17:14:59,201905,商品I,900.0,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25 00:00:00
2019-06-25 11:30:30,201906,商品D,400.0,外山広司,そとやま こうじ,C市,sotoyama_kouji@example.com,2017-06-28 00:00:00
2019-06-22 15:33:30,201906,商品B,200.0,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-05-31 12:21:44,201905,商品T,2000.0,岡村希,おかむら のぞみ,H市,okamura_nozomi@example.com,2018-05-19 00:00:00
2019-06-22 04:59:55,201906,商品D,400.0,大地礼子,おおち れいこ,E市,oochi_reiko@example.com,2017-05-09 00:00:00
2019-01-13 19:34:24,201901,商品H,800.0,外山広司,そとやま こうじ,C市,sotoyama_kouji@example.com,2017-06-28 00:00:00
2019-05-06 05:26:22,201905,商品S,1900.0,今茜,こん あかね,F市,kon_akane@example.com,2018-05-20 00:00:00
2019-05-23 14:17:40,201905,商品G,700.0,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-05-20 03:01:56,201905,商品A,100.0,松居満,まつい みつる,A市,matsui_mitsuru@example.com,2018-03-04 00:00:00
2019-03-14 22:28:11,201903,商品V,2200.0,相原ひとり,あいはら ひとり,H市,aihara_hitori@example.com,2018-06-11 00:00:00
2019-06-12 01:12:12,201906,商品E,500.0,大倉晃司,おおくら こうじ,E市,ookura_kouji@example.com,2018-03-31 00:00:00
2019-02-03 00:52:16,201902,商品K,1100.0,楠哲平,くすのき てっぺい,E市,kusunoki_teppei@example.com,2017-01-04 00:00:00
2019-04-30 16:52:12,201904,商品D,400.0,植木沙知絵,うえき さちえ,F市,ueki_sachie@example.com,2018-03-15 00:00:00
2019-01-20 18:49:46,201901,商品L,1200.0,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-04-29 17:05:09,201904,商品K,1100.0,原口俊二,はらぐち しゅんじ,F市,haraguchi_shunji@example.com,2018-03-05 00:00:00
2019-02-01 04:29:07,201902,商品P,1600.0,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13 00:00:00
2019-02-13 06:08:11,201902,商品V,2200.0,東光博,ひがし みつひろ,A市,higashi_mitsuhiro@example.com,2018-02-06 00:00:00
2019-03-14 10:12:12,201903,商品R,1800.0,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-01-19 05:22:56,201901,商品Y,2500.0,杉田将也,すぎた まさや,A市,sugita_masaya@example.com,2018-04-18 00:00:00
2019-01-06 16:19:41,201901,商品J,1000.0,青山鉄洋,あおやま てつひろ,C市,aoyama_tetsuhiro@example.com,2017-01-07 00:00:00
2019-05-09 04:41:12,201905,商品L,1200.0,井村俊二,いむら しゅんじ,D市,imura_shunji@example.com,2017-04-14 00:00:00
2019-02-25 01:27:48,201902,商品Y,2500.0,小松季衣,こまつ としえ,E市,komatsu_toshie@example.com,2018-06-20 00:00:00
2019-04-09 11:33:54,201904,商品I,900.0,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14 00:00:00
2019-03-30 18:50:18,201903,商品Y,2500.0,梅村秀樹,うめむら ひでき,F市,umemura_hideki@example.com,2017-04-01 00:00:00
2019-02-13 10:11:34,201902,商品T,2000.0,堀内聡,ほりうち さとし,B市,horiuchi_satoshi@example.com,2018-05-15 00:00:00
2019-04-26 22:51:52,201904,商品T,2000.0,松谷愛子,まつたに あいこ,D市,matsutani_aiko@example.com,2018-07-30 00:00:00
2019-06-17 14:24:55,201906,商品T,2000.0,井川真悠子,いがわ まゆこ,F市,igawa_mayuko@example.com,2017-03-04 00:00:00
2019-05-31 00:26:22,201905,商品M,1300.0,井川真悠子,いがわ まゆこ,F市,igawa_mayuko@example.com,2017-03-04 00:00:00
2019-02-17 01:09:57,201902,商品P,1600.0,中仁晶,なか ひろあき,G市,naka_hiroaki@example.com,2018-01-31 00:00:00
2019-05-01 17:42:48,201905,商品Y,2500.0,神原美嘉,かんばら みか,D市,kannbara_mika@example.com,2017-03-23 00:00:00
2019-07-10 15:01:52,201907,商品J,1000.0,新村美月,にいむら みづき,D市,niimura_miduki@example.com,2018-06-17 00:00:00
2019-07-16 20:10:16,201907,商品P,1600.0,根本博明,ねもと ひろあき,E市,nemoto_hiroaki@example.com,2017-07-02 00:00:00
2019-01-20 11:07:11,201901,商品R,1800.0,黄川田博之,きかわだ ひろゆき,C市,kikawada_hiroyuki@example.com,2018-02-14 00:00:00
2019-03-18 21:10:23,201903,商品G,700.0,荻野愛,おぎの あい,F市,ogino_ai@example.com,2017-05-19 00:00:00
2019-01-14 04:37:33,201901,商品F,600.0,深井照生,ふかい てるお,A市,fukai_teruo@example.com,2018-02-21 00:00:00
2019-02-14 04:44:24,201902,商品S,1900.0,内田聡,うちだ さとし,E市,uchida_satoshi@example.com,2018-03-08 00:00:00
2019-06-26 02:02:14,201906,商品L,1200.0,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29 00:00:00
2019-04-04 09:26:20,201904,商品C,300.0,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05 00:00:00
2019-02-13 00:26:50,201902,商品C,300.0,清水裕次郎,しみず ゆうじろう,C市,shimizu_yuujirou@example.com,2018-03-09 00:00:00
2019-06-11 08:47:39,201906,商品S,1900.0,松岡ノブヒコ,まつおか のぶひこ,B市,matsuoka_nobuhiko@example.com,2018-05-02 00:00:00
2019-03-06 07:56:19,201903,商品N,1400.0,唐沢涼,からさわ りょう,H市,karasawa_ryou@example.com,2018-02-27 00:00:00
2019-05-30 17:56:36,201905,商品A,100.0,谷本愛梨,たにもと あいり,C市,tanimoto_airi@example.com,2018-06-25 00:00:00
2019-03-31 11:12:45,201903,商品R,1800.0,清水佑,しみず たすく,G市,shimizu_tasuku@example.com,2018-02-17 00:00:00
2019-01-16 20:21:28,201901,商品M,1300.0,岩佐孝太郎,いわさ こうたろう,D市,iwasa_koutarou@example.com,2018-01-29 00:00:00
2019-07-30 21:14:35,201907,商品V,2200.0,島孝太郎,しま こうたろう,B市,shima_koutarou@example.com,2018-03-13 00:00:00
2019-03-22 10:37:26,201903,商品X,2400.0,山口法子,やまぐち のりこ,B市,yamaguchi_noriko@example.com,2018-06-16 00:00:00
2019-04-11 20:08:34,201904,商品Y,2500.0,杉田将也,すぎた まさや,A市,sugita_masaya@example.com,2018-04-18 00:00:00
2019-03-07 08:51:47,201903,商品Q,1700.0,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19 00:00:00
2019-02-11 21:34:36,201902,商品N,1400.0,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-05-17 23:30:32,201905,商品X,2400.0,白鳥りえ,しらとり りえ,F市,shiratori_rie@example.com,2017-04-29 00:00:00
2019-04-22 09:20:07,201904,商品Y,2500.0,新谷智花,あらや ともか,F市,araya_tomoka@example.com,2017-02-14 00:00:00
2019-03-19 20:34:56,201903,商品E,500.0,根本博明,ねもと ひろあき,E市,nemoto_hiroaki@example.com,2017-07-02 00:00:00
2019-07-27 14:16:05,201907,商品W,2300.0,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-06 00:00:00
2019-05-26 16:58:17,201905,商品N,1400.0,若杉徹,わかすぎ とおる,G市,wakasugi_tohru@example.com,2017-03-26 00:00:00
2019-07-02 17:38:57,201907,商品V,2200.0,若杉徹,わかすぎ とおる,G市,wakasugi_tohru@example.com,2017-03-26 00:00:00
2019-06-06 14:21:32,201906,商品I,900.0,熊倉明日,くまくら めいび,G市,kumakura_meibi@example.com,2018-05-07 00:00:00
2019-07-26 05:50:05,201907,商品H,800.0,深田信輔,ふかだ しんすけ,G市,fukada_shinsuke@example.com,2017-07-07 00:00:00
2019-04-10 21:25:28,201904,商品Y,2500.0,相川良介,あいかわ りょうすけ,B市,aikawa_ryousuke@example.com,2017-07-03 00:00:00
2019-01-27 12:19:27,201901,商品R,1800.0,石田佑,いしだ たすく,E市,ishida_tasuku@example.com,2018-05-12 00:00:00
2019-06-24 23:53:49,201906,商品T,2000.0,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14 00:00:00
2019-05-31 20:41:16,201905,商品T,2000.0,本橋直人,もとはし なおと,F市,motohashi_naoto@example.com,2017-03-03 00:00:00
2019-02-02 01:56:59,201902,商品P,1600.0,合田光,あいだ ひかる,D市,aida_hikaru@example.com,2018-05-22 00:00:00
2019-04-02 22:33:17,201904,商品R,1800.0,横田遥,よこた はるか,H市,yokota_haruka@example.com,2018-02-24 00:00:00
2019-05-22 17:55:41,201905,商品Y,2500.0,島崎礼子,しまざき れいこ,C市,shimazaki_reiko@example.com,2017-02-18 00:00:00
2019-03-07 08:59:52,201903,商品Y,2500.0,麻生莉緒,あそう りお,D市,asou_rio@example.com,2018-07-22 00:00:00
2019-06-19 11:36:11,201906,商品S,1900.0,丸山光臣,まるやま みつおみ,G市,maruyama_mitsuomi@example.com,2017-01-30 00:00:00
2019-05-04 01:26:28,201905,商品S,1900.0,松岡ノブヒコ,まつおか のぶひこ,B市,matsuoka_nobuhiko@example.com,2018-05-02 00:00:00
2019-06-07 10:22:53,201906,商品B,200.0,福島友也,ふくしま ともや,B市,fukushima_tomoya@example.com,2017-07-01 00:00:00
2019-05-08 10:38:10,201905,商品V,2200.0,星野美嘉,ほしの みか,G市,hoshino_mika1@example.com,2018-03-29 00:00:00
2019-01-18 23:46:40,201901,商品P,1600.0,新村丈史,にいむら たけし,B市,niimura_takeshi@example.com,2017-05-19 00:00:00
2019-05-31 22:33:25,201905,商品A,100.0,島孝太郎,しま こうたろう,B市,shima_koutarou@example.com,2018-03-13 00:00:00
2019-06-21 01:19:42,201906,商品T,2000.0,島孝太郎,しま こうたろう,B市,shima_koutarou@example.com,2018-03-13 00:00:00
2019-07-22 23:10:19,201907,商品W,2300.0,吉岡サダヲ,よしおか さだお,A市,yoshioka_sadawo@example.com,2018-05-09 00:00:00
2019-06-19 07:16:52,201906,商品J,1000.0,井上桃子,いのうえ ももこ,F市,inoue_momoko@example.com,2018-06-18 00:00:00
2019-01-14 09:53:39,201901,商品X,2400.0,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16 00:00:00
2019-04-02 05:14:54,201904,商品P,1600.0,楠高史,くすのき たかし,G市,kusunoki_takashi@example.com,2017-04-11 00:00:00
2019-06-11 04:51:37,201906,商品I,900.0,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-02-27 13:39:44,201902,商品X,2400.0,沖遥,おき はるか,B市,oki_haruka@example.com,2018-07-21 00:00:00
2019-07-09 07:44:54,201907,商品P,1600.0,香椎優一,かしい ゆういち,H市,kashii_yuuichi@example.com,2017-06-12 00:00:00
2019-02-19 11:29:36,201902,商品D,400.0,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13 00:00:00
2019-03-20 07:55:51,201903,商品J,1000.0,沖遥,おき はるか,B市,oki_haruka@example.com,2018-07-21 00:00:00
2019-07-10 23:41:29,201907,商品A,100.0,林勇,はやし ゆう,C市,hayashi_yuu@example.com,2018-07-28 00:00:00
2019-06-07 09:14:24,201906,商品S,1900.0,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-06 00:00:00
2019-02-28 09:58:08,201902,商品Q,1700.0,菅原誠治,すがわら せいじ,C市,sugawara_seiji@example.com,2018-06-28 00:00:00
2019-07-07 09:51:53,201907,商品J,1000.0,矢部美幸,やべ みゆき,F市,yabe_miyuki@example.com,2017-05-27 00:00:00
2019-01-19 04:04:14,201901,商品F,600.0,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-21 00:00:00
2019-02-14 07:31:57,201902,商品F,600.0,さだ千佳子,さだ ちかこ,H市,sada_chikako@example.com,2017-07-01 00:00:00
2019-02-05 02:05:51,201902,商品P,1600.0,土屋朝陽,つちや あさひ,F市,tsuchiya_asahi@example.com,2017-03-21 00:00:00
2019-02-12 00:36:12,201902,商品N,1400.0,岡慶太,おか けいた,C市,oka_keita@example.com,2018-07-22 00:00:00
2019-07-10 19:50:11,201907,商品P,1600.0,熊井憲史,くまい のりひと,A市,kumai_norihito@example.com,2017-03-29 00:00:00
2019-07-12 08:38:52,201907,商品D,400.0,手塚進,てづか すすむ,A市,teduka_susumu@example.com,2018-05-01 00:00:00
2019-02-05 09:36:03,201902,商品R,1800.0,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16 00:00:00
2019-06-15 16:17:17,201906,商品W,2300.0,吉岡サダヲ,よしおか さだお,A市,yoshioka_sadawo@example.com,2018-05-09 00:00:00
2019-06-08 04:35:04,201906,商品I,900.0,大地礼子,おおち れいこ,E市,oochi_reiko@example.com,2017-05-09 00:00:00
2019-02-23 14:38:53,201902,商品I,900.0,小栗正義,おぐり まさよし,G市,oguri_masayoshi@example.com,2017-07-05 00:00:00
2019-03-05 11:16:36,201903,商品A,100.0,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08 00:00:00
2019-03-25 09:47:13,201903,商品M,1300.0,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-21 00:00:00
2019-04-26 02:22:22,201904,商品W,2300.0,相川良介,あいかわ りょうすけ,B市,aikawa_ryousuke@example.com,2017-07-03 00:00:00
2019-07-12 12:39:40,201907,商品U,2100.0,野本仁晶,のもと ひろあき,G市,nomoto_hiroaki@example.com,2017-06-19 00:00:00
2019-04-28 18:27:16,201904,商品T,2000.0,井村俊二,いむら しゅんじ,D市,imura_shunji@example.com,2017-04-14 00:00:00
2019-07-02 01:00:35,201907,商品A,100.0,平賀一哉,ひらが かずや,B市,hiraga_kazuya@example.com,2017-05-23 00:00:00
2019-03-20 19:42:21,201903,商品Q,1700.0,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-01-04 21:47:08,201901,商品S,1900.0,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13 00:00:00
2019-05-26 10:26:28,201905,商品Y,2500.0,島英嗣,しま ひでつぐ,D市,shima_hidetsugu@example.com,2018-02-02 00:00:00
2019-05-17 18:15:27,201905,商品Y,2500.0,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-01-14 04:53:41,201901,商品K,1100.0,芦田博之,あしだ ひろゆき,E市,ashida_hiroyuki@example.com,2018-07-15 00:00:00
2019-06-20 12:41:33,201906,商品Q,1700.0,本多フミヤ,ほんだ ふみや,F市,honnda_fumiya@example.com,2017-05-23 00:00:00
2019-06-13 20:42:21,201906,商品R,1800.0,楠高史,くすのき たかし,G市,kusunoki_takashi@example.com,2017-04-11 00:00:00
2019-06-17 10:26:43,201906,商品J,1000.0,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25 00:00:00
2019-01-10 09:13:47,201901,商品O,1500.0,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-03-02 14:51:52,201903,商品C,300.0,沖遥,おき はるか,B市,oki_haruka@example.com,2018-07-21 00:00:00
2019-03-11 03:37:15,201903,商品P,1600.0,大滝麗奈,おおたき れな,C市,ootaki_rena@example.com,2017-05-30 00:00:00
2019-04-20 05:06:01,201904,商品D,400.0,菅原誠治,すがわら せいじ,C市,sugawara_seiji@example.com,2018-06-28 00:00:00
2019-07-10 02:52:05,201907,商品F,600.0,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-10 00:00:00
2019-03-28 16:43:45,201903,商品U,2100.0,深井菜々美,ふかい ななみ,C市,fukai_nanami@example.com,2017-01-26 00:00:00
2019-07-04 17:34:08,201907,商品H,800.0,石田郁恵,いしだ いくえ,B市,ishida_ikue@example.com,2017-02-05 00:00:00
2019-05-19 06:05:49,201905,商品W,2300.0,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13 00:00:00
